Film Title,Character,Gender,Race/Ethnicity,Culture,Role,Marginalized,POC,Dialogue,Cleaned Dialogue,Sentiment Scores,Compound Score,Sentiment
Pocahontas,Ratcliffe,Male,Caucasian,English,Antagonist,False,False,"Take that silly… Of course, the Indians! Wiggins, why do you think those insolent heathens attacked us?","Take that silly... Of course, the Indians! Wiggins, why do you think those insolent heathens attacked us?","{'neg': 0.171, 'neu': 0.829, 'pos': 0.0, 'compound': -0.5093}",-0.5093,Negative 😡
Pocahontas,Wiggins,Male,Caucasian,English,Supporting,False,False,Because we invaded their land and cut down their trees and dug up their earth?,Because we invaded their land and cut down their trees and dug up their earth?,"{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.2732}",-0.2732,Negative 😡
Pocahontas,Ratcliffe,Male,Caucasian,English,Antagonist,False,False,"It’s the gold! They have it and they don’t want us to take it from them. Well, I’ll just have to take it by force then, won’t I?","It is the gold! They have it and they do not want us to take it from them. Well, I will just have to take it by force then, will not I?","{'neg': 0.037, 'neu': 0.889, 'pos': 0.073, 'compound': 0.2892}",0.2892,Positive 😊
Pocahontas,Ratcliffe,Male,Caucasian,English,Antagonist,False,False,You there! Where’s Captain Smith?,You there! Where is Captain Smith?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Ratcliffe,Male,Caucasian,English,Antagonist,False,False,"Well, then go get him, for heaven’s sake!","Well, then go get him, for heaven’s sake!","{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.3382}",0.3382,Positive 😊
Pocahontas,Ratcliffe,Male,Caucasian,English,Antagonist,False,False,"That’s what guns are for, now arm yourselves and get moving!","That is what guns are for, now arm yourselves and get moving!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Powhatan,Male,Native American,Powhatan,Supporting,True,True,Pocahontas! You should be inside the village.,Pocahontas! You should be inside the village.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Pocahontas,Female,Native American,Powhatan,Protagonist,True,True,We’ll be all right.,We will be all right.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Nakoma,Female,Native American,Powhatan,Supporting,True,True,We’re gathering food for when the warriors arrive.,We are gathering food for when the warriors arrive.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Powhatan,Male,Native American,Powhatan,Supporting,True,True,Don’t go far. Now is not the time to be running off.,Do not go far. Now is not the time to be running off.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Pocahontas,Female,Native American,Powhatan,Protagonist,True,True,"Yes, father.","Yes, father.","{'neg': 0.0, 'neu': 0.27, 'pos': 0.73, 'compound': 0.4019}",0.4019,Positive 😊
Pocahontas,Powhatan,Male,Native American,Powhatan,Supporting,True,True,"When I see you wear that necklace, you look just like your mother.","When I see you wear that necklace, you look just like your mother.","{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.3612}",0.3612,Positive 😊
Pocahontas,Pocahontas,Female,Native American,Powhatan,Protagonist,True,True,I miss her.,I miss her.,"{'neg': 0.615, 'neu': 0.385, 'pos': 0.0, 'compound': -0.1531}",-0.1531,Negative 😡
Pocahontas,Powhatan,Male,Native American,Powhatan,Supporting,True,True,"But she is still with us. Whenever the wind blows through the trees, I feel her presence. Our people looked to her for wisdom and strength. Someday, they will look to you as well.","But she is still with us. Whenever the wind blows through the trees, I feel her presence. Our people looked to her for wisdom and strength. Someday, they will look to you as well.","{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.9109}",0.9109,Positive 😊
Pocahontas,Pocahontas,Female,Native American,Powhatan,Protagonist,True,True,I would be honored by that.,I would be honored by that.,"{'neg': 0.0, 'neu': 0.513, 'pos': 0.487, 'compound': 0.5859}",0.5859,Positive 😊
Pocahontas,Powhatan,Male,Native American,Powhatan,Supporting,True,True,You shouldn’t be out here alone. I’ll send for Kocoum. [Exits.],You should not be out here alone. I will send for Kocoum.,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.25}",-0.25,Negative 😡
Pocahontas,Pocahontas,Female,Native American,Powhatan,Protagonist,True,True,What?,What?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Nakoma,Female,Native American,Powhatan,Supporting,True,True,You’re hiding something.,You are hiding something.,"{'neg': 0.423, 'neu': 0.577, 'pos': 0.0, 'compound': -0.296}",-0.296,Negative 😡
Pocahontas,Pocahontas,Female,Native American,Powhatan,Protagonist,True,True,I’m not hiding anything.,I am not hiding anything.,"{'neg': 0.0, 'neu': 0.614, 'pos': 0.386, 'compound': 0.2235}",0.2235,Positive 😊
Pocahontas,Nakoma,Female,Native American,Powhatan,Supporting,True,True,"Pocahontas, you can tell me, I promise I won’t tell anyone —","Pocahontas, you can tell me, I promise I will not tell anyone —","{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.3182}",0.3182,Positive 😊
Pocahontas,Nakoma,Female,Native American,Powhatan,Supporting,True,True,"[Gasp.] Pocahontas, look! It’s one of them! I’m going to get— [Pocahontas covers her mouth.]","Pocahontas, look! It is one of them! I am going to get—","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Pocahontas,Female,Native American,Powhatan,Protagonist,True,True,What are you doing here?,What are you doing here?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Nakoma,Female,Native American,Powhatan,Supporting,True,True,Mmm?!,Mmm?!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,I had to see you again.,I had to see you again.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Nakoma,Female,Native American,Powhatan,Supporting,True,True,Mmm!,Mmm!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Kocoum,Male,Native American,Powhatan,Supporting,True,True,Pocahontas!,Pocahontas!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Nakoma,Female,Native American,Powhatan,Supporting,True,True,Mmm!,Mmm!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Kocoum,Male,Native American,Powhatan,Supporting,True,True,Pocahontas!,Pocahontas!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Pocahontas,Female,Native American,Powhatan,Protagonist,True,True,"Please, don’t say anything. Quick, this way.","Please, do not say anything. Quick, this way.","{'neg': 0.0, 'neu': 0.753, 'pos': 0.247, 'compound': 0.3182}",0.3182,Positive 😊
Pocahontas,Nakoma,Female,Native American,Powhatan,Supporting,True,True,But—,But—,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Kocoum,Male,Native American,Powhatan,Supporting,True,True,"Nakoma, where is Pocahontas?","Nakoma, where is Pocahontas?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Nakoma,Female,Native American,Powhatan,Supporting,True,True,I… I haven’t seen her.,I... I have not seen her.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Kocoum,Male,Native American,Powhatan,Supporting,True,True,Pocahontas can’t keep running off. It’s dangerous out there. Tell her that. She listens to you.,Pocahontas cannot keep running off. It is dangerous out there. Tell her that. She listens to you.,"{'neg': 0.162, 'neu': 0.838, 'pos': 0.0, 'compound': -0.4767}",-0.4767,Negative 😡
Pocahontas,Nakoma,Female,Native American,Powhatan,Supporting,True,True,"Huh, sure she does.","Huh, sure she does.","{'neg': 0.0, 'neu': 0.566, 'pos': 0.434, 'compound': 0.3182}",0.3182,Positive 😊
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,"This place is incredible! And to think, we came all this way just to dig it up for gold.","This place is incredible! And to think, we came all this way just to dig it up for gold.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Pocahontas,Female,Native American,Powhatan,Protagonist,True,True,Gold?,Gold?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,"Hey, Meeko.","Hey, Meeko.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Pocahontas,Female,Native American,Powhatan,Protagonist,True,True,What’s gold?,What is gold?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,"You know, it’s… It’s yellow, comes out of the ground, it’s really valuable.","You know, it is... It is yellow, comes out of the ground, it is really valuable.","{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.5256}",0.5256,Positive 😊
Pocahontas,Pocahontas,Female,Native American,Powhatan,Protagonist,True,True,"Oh, here, we’ve lots of it. [Takes out an ear of corn.] Gold.","Oh, here, we have lots of it.  Gold.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,No… Gold is this. [Takes out a gold coin.],No... Gold is this.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Pocahontas,Female,Native American,Powhatan,Protagonist,True,True,"Hmm, there’s nothing like that around here.","Hmm, there is nothing like that around here.","{'neg': 0.232, 'neu': 0.768, 'pos': 0.0, 'compound': -0.2755}",-0.2755,Negative 😡
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,No gold?,No gold?,"{'neg': 0.688, 'neu': 0.312, 'pos': 0.0, 'compound': -0.296}",-0.296,Negative 😡
Pocahontas,Pocahontas,Female,Native American,Powhatan,Protagonist,True,True,Not that I’ve seen.,Not that I have seen.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,[Laughs.] All this way for nothing. Those boys are in for a big surprise.,All this way for nothing. Those boys are in for a big surprise.,"{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.2732}",0.2732,Positive 😊
Pocahontas,Pocahontas,Female,Native American,Powhatan,Protagonist,True,True,Will they leave?,Will they leave?,"{'neg': 0.375, 'neu': 0.625, 'pos': 0.0, 'compound': -0.0516}",-0.0516,Negative 😡
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,Some of them might.,Some of them might.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Pocahontas,Female,Native American,Powhatan,Protagonist,True,True,Will you go home?,Will you go home?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,"Well, it’s not like I have much of a home to go back to. I’ve never really belonged anywhere.","Well, it is not like I have much of a home to go back to. I have never really belonged anywhere.","{'neg': 0.104, 'neu': 0.792, 'pos': 0.104, 'compound': -0.0026}",-0.0026,Neutral 😐
Pocahontas,Pocahontas,Female,Native American,Powhatan,Protagonist,True,True,You could belong here.,You could belong here.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,What was that?,What was that?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Pocahontas,Female,Native American,Powhatan,Protagonist,True,True,Did you see something?,Did you see something?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,"No… No, I just, uh… I… I didn’t see anything. Did I?","No... No, I just, uh... I... I did not see anything. Did I?","{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}",-0.296,Negative 😡
Pocahontas,Pocahontas,Female,Native American,Powhatan,Protagonist,True,True,Look again.,Look again.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Grandmother Willow,Female,Mythical Entity,Nature/Spiritual,Supporting,False,False,Let it break upon you,Let it break upon you,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,"Pocahontas, the tree is talking to me.","Pocahontas, the tree is talking to me.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Pocahontas,Female,Native American,Powhatan,Protagonist,True,True,Then you should talk back.,Then you should talk back.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Grandmother Willow,Female,Mythical Entity,Nature/Spiritual,Supporting,False,False,"Don’t be frightened, young man. My bark is worse than my bite.","Do not be frightened, young man. My bark is worse than my bite.","{'neg': 0.188, 'neu': 0.666, 'pos': 0.146, 'compound': -0.1764}",-0.1764,Negative 😡
Pocahontas,Pocahontas,Female,Native American,Powhatan,Protagonist,True,True,Say something.,Say something.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,What do you say to a tree?,What do you say to a tree?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Pocahontas,Female,Native American,Powhatan,Protagonist,True,True,Anything you want.,Anything you want.,"{'neg': 0.0, 'neu': 0.606, 'pos': 0.394, 'compound': 0.0772}",0.0772,Positive 😊
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,"So, uh…","So, uh...","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Grandmother Willow,Female,Mythical Entity,Nature/Spiritual,Supporting,False,False,"Come closer, John Smith. He has a good soul. And he’s handsome, too.","Come closer, John Smith. He has a good soul. And he is handsome, too.","{'neg': 0.0, 'neu': 0.643, 'pos': 0.357, 'compound': 0.7269}",0.7269,Positive 😊
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,"Oh, I like her.","Oh, I like her.","{'neg': 0.0, 'neu': 0.444, 'pos': 0.556, 'compound': 0.3612}",0.3612,Positive 😊
Pocahontas,Pocahontas,Female,Native American,Powhatan,Protagonist,True,True,I knew you would.,I knew you would.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,We can’t let them see us.,We cannot let them see us.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Grandmother Willow,Female,Mythical Entity,Nature/Spiritual,Supporting,False,False,"Quick, over here.","Quick, over here.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,I’m glad you’re on our side.,I am glad you are on our side.,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.4588}",0.4588,Positive 😊
Pocahontas,Grandmother Willow,Female,Mythical Entity,Nature/Spiritual,Supporting,False,False,There’s still some snap in these old vines.,There is still some snap in these old vines.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,I better get back before they send the whole camp out after me.,I better get back before they send the whole camp out after me.,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}",0.4404,Positive 😊
Pocahontas,Pocahontas,Female,Native American,Powhatan,Protagonist,True,True,When will I see you again?,When will I see you again?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,"Meet me tonight, right here. [Exits.]","Meet me tonight, right here.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Grandmother Willow,Female,Mythical Entity,Nature/Spiritual,Supporting,False,False,"Well, I haven’t had this much excitement in 200 years.","Well, I have not had this much excitement in 200 years.","{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.6486}",0.6486,Positive 😊
Pocahontas,Pocahontas,Female,Native American,Powhatan,Protagonist,True,True,"What am I doing? I shouldn’t be seeing him again. I mean, I want to see him again—","What am I doing? I should not be seeing him again. I mean, I want to see him again—","{'neg': 0.0, 'neu': 0.915, 'pos': 0.085, 'compound': 0.0772}",0.0772,Positive 😊
Pocahontas,Grandmother Willow,Female,Mythical Entity,Nature/Spiritual,Supporting,False,False,Who wouldn’t? I want to see him again.,Who would not? I want to see him again.,"{'neg': 0.149, 'neu': 0.851, 'pos': 0.0, 'compound': -0.0572}",-0.0572,Negative 😡
Pocahontas,Pocahontas,Female,Native American,Powhatan,Protagonist,True,True,"But still, something inside is telling me it’s the right thing.","But still, something inside is telling me it is the right thing.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Grandmother Willow,Female,Mythical Entity,Nature/Spiritual,Supporting,False,False,Perhaps it’s your dream.,Perhaps it is your dream.,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.25}",0.25,Positive 😊
Pocahontas,Pocahontas,Female,Native American,Powhatan,Protagonist,True,True,My dream? Do you think he’s the one the spinning arrow was pointing to?,My dream? Do you think he is the one the spinning arrow was pointing to?,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.3313}",0.3313,Positive 😊
Pocahontas,Grandmother Willow,Female,Mythical Entity,Nature/Spiritual,Supporting,False,False,Mm-hmm!,Mm-hmm!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Nakoma,Female,Native American,Powhatan,Supporting,True,True,"Pocahontas, are you crazy? What were you doing with that—","Pocahontas, are you crazy? What were you doing with that—","{'neg': 0.211, 'neu': 0.789, 'pos': 0.0, 'compound': -0.34}",-0.34,Negative 😡
Pocahontas,Kocoum,Male,Native American,Powhatan,Supporting,True,True,There you are!,There you are!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Pocahontas,Female,Native American,Powhatan,Protagonist,True,True,Kocoum!,Kocoum!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Kocoum,Male,Native American,Powhatan,Supporting,True,True,Look at them. Now we have enough warriors to destroy those white demons!,Look at them. Now we have enough warriors to destroy those white demons!,"{'neg': 0.24, 'neu': 0.76, 'pos': 0.0, 'compound': -0.5848}",-0.5848,Negative 😡
Pocahontas,Powhatan,Male,Native American,Powhatan,Supporting,True,True,"Now that we are joined by our brothers, we will defeat this enemy.","Now that we are joined by our brothers, we will defeat this enemy.","{'neg': 0.393, 'neu': 0.607, 'pos': 0.0, 'compound': -0.7978}",-0.7978,Negative 😡
Pocahontas,Pocahontas,Female,Native American,Powhatan,Protagonist,True,True,"Father, I need to speak with you.","Father, I need to speak with you.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Powhatan,Male,Native American,Powhatan,Supporting,True,True,"Not now, my daughter. The council is gathering.","Not now, my daughter. The council is gathering.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Pocahontas,Female,Native American,Powhatan,Protagonist,True,True,We don’t have to fight them! There must be a better way.,We do not have to fight them! There must be a better way.,"{'neg': 0.0, 'neu': 0.65, 'pos': 0.35, 'compound': 0.6571}",0.6571,Positive 😊
Pocahontas,Powhatan,Male,Native American,Powhatan,Supporting,True,True,Sometimes our paths are chosen for us.,Sometimes our paths are chosen for us.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Pocahontas,Female,Native American,Powhatan,Protagonist,True,True,But maybe we should try talking to them.,But maybe we should try talking to them.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Powhatan,Male,Native American,Powhatan,Supporting,True,True,They do not want to talk.,They do not want to talk.,"{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.0572}",-0.0572,Negative 😡
Pocahontas,Pocahontas,Female,Native American,Powhatan,Protagonist,True,True,"But if one of them did want to talk, you would listen to him, wouldn’t you?","But if one of them did want to talk, you would listen to him, would not you?","{'neg': 0.0, 'neu': 0.917, 'pos': 0.083, 'compound': 0.1154}",0.1154,Positive 😊
Pocahontas,Powhatan,Male,Native American,Powhatan,Supporting,True,True,Pocahontas—,Pocahontas—,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Pocahontas,Female,Native American,Powhatan,Protagonist,True,True,Wouldn’t you?,Would not you?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Powhatan,Male,Native American,Powhatan,Supporting,True,True,Of course I would. But it is not that simple. Nothing is simple anymore.,Of course I would. But it is not that simple. Nothing is simple anymore.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,"Easy, Thomas. It’s me.","Easy, Thomas. It is me.","{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.4404}",0.4404,Positive 😊
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,"Not aiming like that, you couldn’t. Keep both eyes open when you shoot. You’ll see twice as well.","Not aiming like that, you could not. Keep both eyes open when you shoot. You will see twice as well.","{'neg': 0.191, 'neu': 0.72, 'pos': 0.089, 'compound': -0.3421}",-0.3421,Negative 😡
Pocahontas,Ratcliffe,Male,Caucasian,English,Antagonist,False,False,Smith! Where have you been?,Smith! Where have you been?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,"I was out scouting the terrain, sir.","I was out scouting the terrain, sir.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Ratcliffe,Male,Caucasian,English,Antagonist,False,False,Excellent. Then you must know the Indians’ whereabouts. We’ll need that information for the battle.,Excellent. Then you must know the Indians’ whereabouts. We will need that information for the battle.,"{'neg': 0.128, 'neu': 0.69, 'pos': 0.182, 'compound': 0.2732}",0.2732,Positive 😊
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,What battle?,What battle?,"{'neg': 0.722, 'neu': 0.278, 'pos': 0.0, 'compound': -0.3818}",-0.3818,Negative 😡
Pocahontas,Ratcliffe,Male,Caucasian,English,Antagonist,False,False,We will eliminate these savages once and for all.,We will eliminate these savages once and for all.,"{'neg': 0.298, 'neu': 0.702, 'pos': 0.0, 'compound': -0.5267}",-0.5267,Negative 😡
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,No! You can’t do that!,No! You cannot do that!,"{'neg': 0.41, 'neu': 0.59, 'pos': 0.0, 'compound': -0.4184}",-0.4184,Negative 😡
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,"Look, we don’t have to fight them.","Look, we do not have to fight them.","{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.2924}",0.2924,Positive 😊
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,I met one of them.,I met one of them.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,"They’re not savages, they can help us. They know the land, they know how to navigate the rivers. And, look! It’s food!","They are not savages, they can help us. They know the land, they know how to navigate the rivers. And, look! It is food!","{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.7236}",0.7236,Positive 😊
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,"It’s better than hardtack and gruel, that’s for sure.","It is better than hardtack and gruel, that is for sure.","{'neg': 0.0, 'neu': 0.634, 'pos': 0.366, 'compound': 0.6369}",0.6369,Positive 😊
Pocahontas,Wiggins,Male,Caucasian,English,Supporting,False,False,I like gruel.,I like gruel.,"{'neg': 0.0, 'neu': 0.286, 'pos': 0.714, 'compound': 0.3612}",0.3612,Positive 😊
Pocahontas,Ratcliffe,Male,Caucasian,English,Antagonist,False,False,"They don’t want to feed us, you ninnies! They want to kill us! All of us! They’ve got our gold, and they’ll do anything to keep it!","They do not want to feed us, you ninnies! They want to kill us! All of us! They have got our gold, and they will do anything to keep it!","{'neg': 0.235, 'neu': 0.765, 'pos': 0.0, 'compound': -0.808}",-0.808,Negative 😡
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,But there is no gold!,But there is no gold!,"{'neg': 0.436, 'neu': 0.564, 'pos': 0.0, 'compound': -0.4753}",-0.4753,Negative 😡
Pocahontas,Ratcliffe,Male,Caucasian,English,Antagonist,False,False,And I suppose your little Indian friend told you this.,And I suppose your little Indian friend told you this.,"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.4445}",0.4445,Positive 😊
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,Yes.,Yes.,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4019}",0.4019,Positive 😊
Pocahontas,Ratcliffe,Male,Caucasian,English,Antagonist,False,False,"Lies! Lies, all of it! Murderous thieves, there’s no room for their kind in civilized society.","Lies! Lies, all of it! Murderous thieves, there is no room for their kind in civilized society.","{'neg': 0.525, 'neu': 0.363, 'pos': 0.112, 'compound': -0.9097}",-0.9097,Negative 😡
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,But this is their land!,But this is their land!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
